m4id,assay,casrn,dtxsid,chemName,normalizedDataType,mechanisticTargets,ac50,acc,response units,topOfCurve,topOfCurve units,call,Concentration Response (Index:Concentration:Response)
9148728,CCTE_Simmons_AUR_TPO_dn,23031-36-9,DTXSID0032572,Prallethrin,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:0.494),(1:0.005:3.496),(1:0.005:3.251),(2:0.02:6.057),(2:0.02:6.084),(2:0.02:4.513),(3:0.09:8.218),(3:0.09:8.951),(3:0.09:7.63),(4:0.3:7.01),(4:0.3:10.861),(4:0.3:6.196),(5:1:4.036),(5:1:3.228),(5:1:-0.686),(6:5:3.145),(6:5:2.163),(6:5:3.865),(7:20:11.517),(7:20:9.075),(7:20:10.047),(8:90:37.325),(8:90:36.122),(8:90:33.833)"
9148647,CCTE_Simmons_AUR_TPO_dn,41198-08-7,DTXSID3032464,Profenofos,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.003:-0.846),(1:0.003:2.003),(1:0.003:-1.962),(2:0.01:0.371),(2:0.01:5.615),(2:0.01:0.886),(3:0.04:-0.119),(3:0.04:2.829),(3:0.04:3.042),(4:0.2:-0.911),(4:0.2:3.667),(4:0.2:0.647),(5:0.7:3.813),(5:0.7:5.018),(5:0.7:1.628),(6:3:13.16),(6:3:7.399),(6:3:13.555),(7:10:37.08),(7:10:38.286),(7:10:39.965),(8:40:83.897),(8:40:90.092),(8:40:85.8)"
9148920,CCTE_Simmons_AUR_TPO_dn,109-77-3,DTXSID6021907,Propanedinitrile,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.745),(1:0.09:3.434),(1:0.09:5.306),(2:0.3:10.416),(2:0.3:10.796),(2:0.3:12.212),(3:1:21.746),(3:1:22.135),(3:1:22.606),(4:5:38.121),(4:5:38.111),(4:5:39.435),(5:20:49.916),(5:20:52.857),(5:20:53.588),(6:90:69.955),(6:90:67.547),(6:90:70.02)"
9148961,CCTE_Simmons_AUR_TPO_dn,2078-54-8,DTXSID6023523,Propofol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.959),(1:0.09:4.034),(1:0.09:2.865),(2:0.3:8.197),(2:0.3:9.325),(2:0.3:9.33),(3:1:17.221),(3:1:16.969),(3:1:16.619),(4:5:32.786),(4:5:34.314),(4:5:32.485),(5:20:53.508),(5:20:52.438),(5:20:53.284),(6:90:74.158),(6:90:73.151),(6:90:73.233)"
9148890,CCTE_Simmons_AUR_TPO_dn,118-47-8,DTXSID5041273,Pyrazolone T,percent_activity,Thyroid Hormone Generation,35.611,45.059,uM,34.55,percent_activity,Active,"(1:0.09:2.512),(1:0.09:0.337),(1:0.09:0.715),(2:0.3:3.437),(2:0.3:1.037),(2:0.3:0.378),(3:1:1.122),(3:1:0.91),(3:1:1.354),(4:5:5.893),(4:5:5.059),(4:5:4.616),(5:20:9.877),(5:20:9.302),(5:20:10.079),(6:90:28.602),(6:90:25.877),(6:90:28.792)"
9149055,CCTE_Simmons_AUR_TPO_dn,55512-33-9,DTXSID2032639,Pyridate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:2.621),(1:0.09:2.753),(1:0.09:12.261),(2:0.3:-0.739),(2:0.3:-0.291),(2:0.3:3.942),(3:1:-0.717),(3:1:3.766),(3:1:2.123),(4:5:6.404),(4:5:5.379),(4:5:2.298),(5:20:17.967),(5:20:14.872),(5:20:8.8),(6:90:59.702),(6:90:51.89),(6:90:45.285)"
9148769,CCTE_Simmons_AUR_TPO_dn,117-39-5,DTXSID4021218,Quercetin,percent_activity,Thyroid Hormone Generation,0.172,0.057,uM,97.398,percent_activity,Active,"(1:0.09:25.336),(1:0.09:32.432),(1:0.09:30.646),(2:0.3:67.575),(2:0.3:58.908),(2:0.3:65.535),(3:1:85.119),(3:1:87.623),(3:1:91.624),(4:5:90.363),(4:5:92.208),(4:5:95.105),(5:20:95.85),(5:20:96.044),(5:20:98.954),(6:90:98.853),(6:90:98.658),(6:90:101.832)"
9149138,CCTE_Simmons_AUR_TPO_dn,82640-04-8,DTXSID1034181,Raloxifene hydrochloride,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.09:7.685),(1:0.09:10.08),(1:0.09:13.763),(2:0.3:15.334),(2:0.3:17.498),(2:0.3:15.834),(3:1:18.267),(3:1:17.184),(3:1:15.111),(4:5:14.825),(4:5:14.065),(4:5:12.805),(5:20:6.521),(5:20:12.63),(5:20:10.365),(6:90:10.575),(6:90:12.018),(6:90:9.677)"
9149156,CCTE_Simmons_AUR_TPO_dn,50-55-5,DTXSID7021237,Reserpine,percent_activity,Thyroid Hormone Generation,11.838,5.672,uM,48.554,percent_activity,Active,"(1:0.07:4.612),(1:0.07:4.358),(1:0.07:4.019),(2:0.3:9.46),(2:0.3:7.507),(2:0.3:6.533),(3:1:11.163),(3:1:11.917),(3:1:10.997),(4:5:19.261),(4:5:18.154),(4:5:17.95),(5:20:25.872),(5:20:27.432),(5:20:26.48),(6:70:35.744),(6:70:40.461),(6:70:39.766)"
9148669,CCTE_Simmons_AUR_TPO_dn,10453-86-8,DTXSID7022253,Resmethrin,percent_activity,Thyroid Hormone Generation,54.571,15,uM,74.906,percent_activity,Active,"(1:0.005:2.695),(1:0.005:2.344),(1:0.005:18.75),(2:0.02:-5.424),(2:0.02:-0.606),(2:0.02:-1.357),(3:0.09:5.35),(3:0.09:1.603),(3:0.09:9.469),(4:0.3:3.497),(4:0.3:8.544),(4:0.3:3.621),(5:1:10.022),(5:1:21.468),(5:1:10.888),(6:5:8.639),(6:5:8.476),(6:5:8.965),(7:20:7.136),(7:20:20.735),(7:20:22.635),(8:90:47.127),(8:90:62.421),(8:90:43.345)"
9148819,CCTE_Simmons_AUR_TPO_dn,108-46-3,DTXSID2021238,Resorcinol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.1:65.134),(1:0.1:61.584),(1:0.1:51.537),(2:0.4:59.456),(2:0.4:73.861),(2:0.4:75.404),(3:2:65.013),(3:2:80.199),(3:2:82.912),(4:6:65.034),(4:6:80.741),(4:6:84.172),(5:30:66.759),(5:30:81.786),(5:30:83.097),(6:100:79.944),(6:100:68.693),(6:100:85.98)"
9148744,CCTE_Simmons_AUR_TPO_dn,68-26-8,DTXSID3023556,Retinol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:5.428),(1:0.09:5.507),(1:0.09:8.984),(2:0.4:5.143),(2:0.4:4.832),(2:0.4:7.138),(3:1:4.13),(3:1:7.893),(3:1:4.014),(4:6:11.348),(4:6:17.714),(4:6:8.922),(5:20:24.693),(5:20:25.205),(5:20:34.295),(6:90:57.133),(6:90:60.7),(6:90:55.749)"
9148900,CCTE_Simmons_AUR_TPO_dn,127-47-9,DTXSID6021240,Retinol acetate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:5.944),(1:0.09:3.325),(1:0.09:0.642),(2:0.3:3.898),(2:0.3:-0.784),(2:0.3:0.819),(3:1:3.397),(3:1:0.802),(3:1:0.385),(4:5:0.588),(4:5:1.941),(4:5:5.487),(5:20:13.928),(5:20:10.532),(5:20:9.107),(6:90:63.523),(6:90:42.297),(6:90:56.951)"
9149110,CCTE_Simmons_AUR_TPO_dn,524-40-3,DTXSID50200412,Ricinine,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.09:9.936),(1:0.09:4.868),(1:0.09:3.766),(2:0.3:8.893),(2:0.3:9.304),(2:0.3:8.951),(3:1:12.698),(3:1:4.198),(3:1:3.501),(4:5:9.253),(4:5:7.445),(4:5:10.305),(5:20:12.421),(5:20:10.394),(5:20:8.763),(6:90:20.877),(6:90:18.879),(6:90:17.288)"
9148618,CCTE_Simmons_AUR_TPO_dn,13292-46-1,DTXSID6021244,Rifampicin,percent_activity,Thyroid Hormone Generation,3.927,1.136,uM,105.037,percent_activity,Active,"(1:0.05:5.128),(1:0.05:2.931),(1:0.05:4.408),(2:0.2:7.058),(2:0.2:9.564),(2:0.2:7.974),(3:0.9:16.547),(3:0.9:15.996),(3:0.9:12.45),(4:3:44.185),(4:3:45.297),(4:3:38.117),(5:10:81.612),(5:10:77.837),(5:10:79.359),(6:50:84.859),(6:50:87.531),(6:50:86.13)"
9148763,CCTE_Simmons_AUR_TPO_dn,107071-66-9,DTXSID9048512,Ro 23-7637,percent_activity,Thyroid Hormone Generation,39.443,17.027,uM,57.758,percent_activity,Active,"(1:0.09:0.573),(1:0.09:4.182),(1:0.09:4.667),(2:0.3:7.394),(2:0.3:6.79),(2:0.3:7.742),(3:1:7.905),(3:1:8.237),(3:1:3.674),(4:5:9.858),(4:5:6.586),(4:5:12.019),(5:20:18.352),(5:20:12.796),(5:20:18.742),(6:90:44.939),(6:90:48.132),(6:90:36.436)"
9148999,CCTE_Simmons_AUR_TPO_dn,1062243-51-9,DTXSID4048511,Ro 3280,percent_activity,Thyroid Hormone Generation,47.848,37.401,uM,50.066,percent_activity,Active,"(1:0.08:-3.641),(1:0.08:1.046),(1:0.08:-3.579),(2:0.3:7.164),(2:0.3:-2.7),(2:0.3:1.315),(3:1:-0.962),(3:1:4.114),(3:1:5.582),(4:5:7.82),(4:5:0.997),(4:5:4.905),(5:20:14.2),(5:20:4.531),(5:20:7.412),(6:80:32.749),(6:80:34.366),(6:80:41.722)"
9148668,CCTE_Simmons_AUR_TPO_dn,83-79-4,DTXSID6021248,Rotenone,percent_activity,Thyroid Hormone Generation,28.181,9.839,uM,70.273,percent_activity,Active,"(1:0.005:5.273),(1:0.005:3.481),(1:0.005:5.173),(2:0.02:7.596),(2:0.02:8.461),(2:0.02:6.443),(3:0.09:7.482),(3:0.09:6.956),(3:0.09:4.071),(4:0.3:1.141),(4:0.3:6.036),(4:0.3:2.961),(5:1:4.969),(5:1:5.598),(5:1:4.261),(6:5:14.898),(6:5:16.018),(6:5:12.024),(7:20:25.018),(7:20:26.699),(7:20:19.047),(8:90:58.561),(8:90:56.676),(8:90:51.881)"
9148657,CCTE_Simmons_AUR_TPO_dn,28434-00-6,DTXSID2039336,S-Bioallethrin,percent_activity,Thyroid Hormone Generation,48.681,34.197,uM,63.537,percent_activity,Active,"(1:0.005:-2.338),(1:0.005:4.154),(1:0.005:5.444),(2:0.02:-4.885),(2:0.02:0.434),(2:0.02:-4.162),(3:0.09:-4.637),(3:0.09:-3.893),(3:0.09:-1.628),(4:0.3:0.316),(4:0.3:1.869),(4:0.3:-1.2),(5:1:3.057),(5:1:5.918),(5:1:-1.472),(6:5:3.583),(6:5:8.336),(6:5:7.943),(7:20:4.214),(7:20:9.167),(7:20:8.286),(8:90:50.106),(8:90:49),(8:90:52.947)"
9148843,CCTE_Simmons_AUR_TPO_dn,433212-21-6,DTXSID4047389,SAR 150640,percent_activity,Thyroid Hormone Generation,0.903,0.469,uM,77.626,percent_activity,Active,"(1:0.08:-0.764),(1:0.08:2.013),(1:0.08:1.131),(2:0.3:10.619),(2:0.3:10.817),(2:0.3:11.665),(3:1:34.986),(3:1:46.097),(3:1:42.69),(4:5:74.878),(4:5:69.347),(4:5:72.355),(5:20:77.779),(5:20:71.04),(5:20:75.183),(6:80:81.466),(6:80:83.466),(6:80:77.087)"
9148803,CCTE_Simmons_AUR_TPO_dn,139149-55-6,DTXSID1047318,SB202235,percent_activity,Thyroid Hormone Generation,0.998,0.94,uM,41.106,percent_activity,Active,"(1:0.09:3.731),(1:0.09:5.09),(1:0.09:6.907),(2:0.3:10.573),(2:0.3:11.385),(2:0.3:7.139),(3:1:20.876),(3:1:20.732),(3:1:18.527),(4:5:34.54),(4:5:32.762),(4:5:32.744),(5:20:41.454),(5:20:38.372),(5:20:42.817),(6:90:39.077),(6:90:40.21),(6:90:39.611)"
9149248,CCTE_Simmons_AUR_TPO_dn,155990-20-8,DTXSID8047347,SR271425,percent_activity,Thyroid Hormone Generation,32.011,17.755,uM,62.014,percent_activity,Active,"(1:0.09:3.922),(1:0.09:4.348),(1:0.09:7.843),(2:0.3:-5.781),(2:0.3:3.713),(2:0.3:0.855),(3:1:-1.698),(3:1:0.736),(3:1:0.181),(4:5:8.053),(4:5:6.484),(4:5:2.095),(5:20:20.671),(5:20:21.629),(5:20:23.9),(6:90:48.513),(6:90:46.384),(6:90:51.678)"
9148809,CCTE_Simmons_AUR_TPO_dn,94-59-7,DTXSID0021254,Safrole,percent_activity,Thyroid Hormone Generation,65.532,51.319,uM,45.72,percent_activity,Active,"(1:0.1:8.559),(1:0.1:9.442),(1:0.1:1.045),(2:0.4:1.77),(2:0.4:5.919),(2:0.4:4.707),(3:2:6.828),(3:2:2.234),(3:2:4.108),(4:6:4.477),(4:6:3.832),(4:6:6.626),(5:30:10.936),(5:30:13.826),(5:30:5.374),(6:100:29.792),(6:100:38.1),(6:100:25.99)"
9149211,CCTE_Simmons_AUR_TPO_dn,89-73-6,DTXSID5075365,Salicylhydroxamic acid,percent_activity,Thyroid Hormone Generation,0.334,0.039,uM,96.417,percent_activity,Active,"(1:0.09:24.538),(1:0.09:32.116),(1:0.09:31.12),(2:0.3:40.477),(2:0.3:47.156),(2:0.3:46.163),(3:1:59.943),(3:1:66.672),(3:1:65.297),(4:5:82.612),(4:5:85.731),(4:5:78.739),(5:20:88.962),(5:20:86.936),(5:20:89.931),(6:90:92.962),(6:90:94.362),(6:90:94.194)"
9148622,CCTE_Simmons_AUR_TPO_dn,79902-63-9,DTXSID0023581,Simvastatin,percent_activity,Thyroid Hormone Generation,45.116,27.845,uM,64.739,percent_activity,Active,"(1:0.09:-3.979),(1:0.09:-5.743),(1:0.09:-4.416),(2:0.3:-1.594),(2:0.3:-3.837),(2:0.3:-5.347),(3:1:0.887),(3:1:7.456),(3:1:0.0795),(4:5:4.91),(4:5:-5.225),(4:5:3.192),(5:20:17.77),(5:20:13.649),(5:20:6.804),(6:90:53.949),(6:90:49.864),(6:90:39.521)"
9148844,CCTE_Simmons_AUR_TPO_dn,3811-73-2,DTXSID3042390,Sodium (2-pyridylthio)-N-oxide,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:5.588),(1:0.09:4.884),(1:0.09:-1.694),(2:0.3:6.265),(2:0.3:8.684),(2:0.3:5.202),(3:1:13.933),(3:1:11.749),(3:1:11.318),(4:5:22.548),(4:5:26.594),(4:5:25.329),(5:20:37.169),(5:20:44.548),(5:20:37.818),(6:90:77.997),(6:90:77.561),(6:90:72.174)"
9150578,CCTE_Simmons_GUA_TPO_dn,3811-73-2,DTXSID3042390,Sodium (2-pyridylthio)-N-oxide,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.05:6.149),(1:0.05:2.207),(1:0.05:2.632),(2:0.5:-2.407),(2:0.5:3.327),(2:0.5:7.263),(3:5:8.024),(3:5:4.526),(3:5:9.879),(4:50:35.263),(4:50:44.835),(4:50:39.617),(5:500:99.474),(5:500:98.897),(5:500:99.698)"
9148892,CCTE_Simmons_AUR_TPO_dn,2492-26-4,DTXSID1026035,Sodium 2-mercaptobenzothiolate,percent_activity,Thyroid Hormone Generation,1.094,0.0146,uM,109.991,percent_activity,Active,"(1:0.09:27.524),(1:0.09:24.35),(1:0.09:23.954),(2:0.3:46.678),(2:0.3:45.969),(2:0.3:46.35),(3:1:59.994),(3:1:61.14),(3:1:58.427),(4:5:66.274),(4:5:66.94),(4:5:66.542),(5:20:76.572),(5:20:77.126),(5:20:76.875),(6:90:93.227),(6:90:92.575),(6:90:93.593)"
9148887,CCTE_Simmons_AUR_TPO_dn,6152-33-6,DTXSID1040794,Sodium 2-phenylphenate tetrahydrate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:1.99),(1:0.09:1.334),(1:0.09:-0.137),(2:0.3:0.868),(2:0.3:0.798),(2:0.3:-1.892),(3:1:-0.0094),(3:1:0.698),(3:1:0.528),(4:6:3.961),(4:6:4.541),(4:6:5.072),(5:20:6.629),(5:20:7.317),(5:20:8.197),(6:90:24.951),(6:90:22.605),(6:90:22.02)"
9148927,CCTE_Simmons_AUR_TPO_dn,6149-03-7,DTXSID9047594,Sodium 4-octylbenzenesulfonate,percent_activity,Thyroid Hormone Generation,41.259,56.539,uM,31.004,percent_activity,Active,"(1:0.09:0.097),(1:0.09:-1.454),(1:0.09:0.0785),(2:0.3:-0.0639),(2:0.3:-0.5),(2:0.3:-0.472),(3:1:-0.901),(3:1:0.614),(3:1:-0.686),(4:5:0.993),(4:5:2.154),(4:5:1.552),(5:20:6.5),(5:20:6.368),(5:20:5.134),(6:90:25.659),(6:90:25.837),(6:90:23.755)"
9148625,CCTE_Simmons_AUR_TPO_dn,134-03-2,DTXSID0020105,Sodium L-ascorbate,percent_activity,Thyroid Hormone Generation,39.952,42.746,uM,37.773,percent_activity,Active,"(1:0.09:3.194),(1:0.09:2.177),(1:0.09:4.854),(2:0.3:1.629),(2:0.3:2.328),(2:0.3:0.133),(3:1:3.181),(3:1:0.524),(3:1:1.59),(4:5:1.299),(4:5:2.306),(4:5:-2.433),(5:20:11.025),(5:20:5.343),(5:20:9.093),(6:90:40.766),(6:90:29.672),(6:90:29.305)"
9149159,CCTE_Simmons_AUR_TPO_dn,26628-22-8,DTXSID8020121,Sodium azide,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Flag-Omit,"(1:0.09:32.45),(1:0.09:32.058),(1:0.09:29.801),(2:0.3:43.917),(2:0.3:41.775),(2:0.3:40.386),(3:1:25.528),(3:1:33.429),(3:1:33.07),(4:5:-22.18),(4:5:-10.71),(4:5:-12.128),(5:20:-55.726),(5:20:-43.432),(5:20:-45.43),(6:90:-39.708),(6:90:-39.123),(6:90:-40.128)"
9150535,CCTE_Simmons_GUA_TPO_dn,26628-22-8,DTXSID8020121,Sodium azide,percent_activity,Thyroid Hormone Generation,30.761,4.316,uM,117.243,percent_activity,Active,"(1:0.02:3.361),(1:0.02:1.874),(1:0.02:-0.484),(2:0.2:3.144),(2:0.2:3.842),(2:0.2:0.882),(3:2:12.576),(3:2:21.72),(3:2:13.205),(4:20:48.98),(4:20:45.828),(4:20:39.471),(5:200:96.582),(5:200:96.759),(5:200:97.703)"
9149086,CCTE_Simmons_AUR_TPO_dn,3926-62-3,DTXSID1027550,Sodium chloroacetate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-0.0219),(1:0.09:-1.487),(1:0.09:0.0203),(2:0.3:11.207),(2:0.3:7.778),(2:0.3:6.31),(3:1:10.166),(3:1:8.016),(3:1:9.921),(4:5:20.007),(4:5:21.992),(4:5:21.786),(5:20:44.983),(5:20:41.655),(5:20:44.317),(6:90:67.926),(6:90:68.125),(6:90:69.937)"
9148845,CCTE_Simmons_AUR_TPO_dn,128-04-1,DTXSID6027050,Sodium dimethyldithiocarbamate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:6.515),(1:0.09:0.0968),(1:0.09:5.494),(2:0.3:10.065),(2:0.3:3.79),(2:0.3:5.361),(3:1:11.093),(3:1:7.128),(3:1:3.418),(4:5:11.663),(4:5:5.012),(4:5:6.703),(5:20:0.141),(5:20:15.741),(5:20:11.34),(6:90:40.193),(6:90:25.703),(6:90:44.693)"
9150545,CCTE_Simmons_GUA_TPO_dn,128-04-1,DTXSID6027050,Sodium dimethyldithiocarbamate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.05:-269.113),(1:0.05:3.727),(1:0.05:2.424),(2:0.5:4.242),(2:0.5:5.383),(2:0.5:8.869),(3:5:17.431),(3:5:7.677),(3:5:7.039),(4:50:6.465),(4:50:2.484),(4:50:6.728),(5:500:33.954),(5:500:40.367),(5:500:27.879)"
9149160,CCTE_Simmons_AUR_TPO_dn,151-21-3,DTXSID1026031,Sodium dodecyl sulfate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:1.189),(1:0.09:3.408),(1:0.09:3.232),(2:0.3:1.928),(2:0.3:2.1),(2:0.3:3.46),(3:1:5.083),(3:1:6.715),(3:1:7.477),(4:5:5.238),(4:5:6.384),(4:5:6.289),(5:20:24.981),(5:20:24.748),(5:20:22.367),(6:90:55.721),(6:90:54.094),(6:90:55.12)"
9148795,CCTE_Simmons_AUR_TPO_dn,25155-30-0,DTXSID7025219,Sodium dodecylbenzenesulfonate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.109),(1:0.09:2.623),(1:0.09:2.579),(2:0.3:-0.297),(2:0.3:1.85),(2:0.3:2.232),(3:1:-1.618),(3:1:-2.1),(3:1:0.359),(4:5:1.036),(4:5:-0.981),(4:5:0.969),(5:20:13.879),(5:20:14.518),(5:20:16.281),(6:90:78.265),(6:90:76.053),(6:90:71.589)"
9149245,CCTE_Simmons_AUR_TPO_dn,6381-77-7,DTXSID5020570,Sodium erythorbate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-2.402),(1:0.09:-2.019),(1:0.09:0.233),(2:0.3:1.173),(2:0.3:-0.189),(2:0.3:1.376),(3:1:4.049),(3:1:3.05),(3:1:3.775),(4:5:2.08),(4:5:-1.247),(4:5:4.096),(5:20:10.834),(5:20:0.535),(5:20:11.228),(6:90:34.662),(6:90:31.752),(6:90:37.221)"
9148850,CCTE_Simmons_AUR_TPO_dn,1120-01-0,DTXSID0042400,Sodium hexyldecyl sulfate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.04:2.765),(1:0.04:13.329),(1:0.04:-6.711),(2:0.2:-1.802),(2:0.2:6.438),(2:0.2:-4.613),(3:0.7:-3.467),(3:0.7:-2.752),(3:0.7:-2.733),(4:3:-1.7),(4:3:-0.3),(4:3:4.084),(5:10:10.33),(5:10:15.377),(5:10:0.805),(6:40:21.002),(6:40:20.295),(6:40:10.304)"
9148836,CCTE_Simmons_AUR_TPO_dn,1191-50-0,DTXSID4042416,Sodium myristyl sulfate,percent_activity,Thyroid Hormone Generation,29.64,25.601,uM,45.753,percent_activity,Active,"(1:0.09:2.329),(1:0.09:0.892),(1:0.09:-1.915),(2:0.3:-1.073),(2:0.3:-2.105),(2:0.3:-2.101),(3:1:-9.631),(3:1:-3.473),(3:1:-1.892),(4:5:3.452),(4:5:6.265),(4:5:-10.909),(5:20:16.551),(5:20:17.682),(5:20:4.223),(6:90:43.753),(6:90:40.185),(6:90:35.287)"
9148943,CCTE_Simmons_AUR_TPO_dn,139-02-6,DTXSID4027072,Sodium phenolate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-1.937),(1:0.09:-1.901),(1:0.09:-1.588),(2:0.3:-0.554),(2:0.3:-2.092),(2:0.3:0.0344),(3:1:1.725),(3:1:1.167),(3:1:3.324),(4:5:3.305),(4:5:3.173),(4:5:3.414),(5:20:16.679),(5:20:14.989),(5:20:15.664),(6:90:32.576),(6:90:32.037),(6:90:34.691)"
9149118,CCTE_Simmons_AUR_TPO_dn,540-72-7,DTXSID4021343,Sodium thiocyanate,percent_activity,Thyroid Hormone Generation,8.99,2.919,uM,62.608,percent_activity,Active,"(1:0.09:3.801),(1:0.09:2.487),(1:0.09:2.741),(2:0.3:5.031),(2:0.3:4.953),(2:0.3:5.933),(3:1:15.341),(3:1:11.756),(3:1:11.556),(4:5:25.197),(4:5:23.964),(4:5:26.048),(5:20:39.275),(5:20:41.057),(5:20:38.738),(6:90:51.67),(6:90:53.827),(6:90:49.828)"
9149024,CCTE_Simmons_AUR_TPO_dn,3026-63-9,DTXSID4042418,Sodium tridecyl sulfate,percent_activity,Thyroid Hormone Generation,46.577,26.773,uM,88.731,percent_activity,Active,"(1:0.09:-1.867),(1:0.09:-0.595),(1:0.09:-1.874),(2:0.3:-0.37),(2:0.3:-2.153),(2:0.3:-3.169),(3:1:-0.984),(3:1:-1.407),(3:1:-1.092),(4:5:1.057),(4:5:0.29),(4:5:1.012),(5:20:15.526),(5:20:11.364),(5:20:10.575),(6:90:71.073),(6:90:73.943),(6:90:71.805)"
9149130,CCTE_Simmons_AUR_TPO_dn,57-68-1,DTXSID6021290,Sulfamethazine,percent_activity,Thyroid Hormone Generation,17.382,2.676,uM,76.528,percent_activity,Active,"(1:0.09:10.895),(1:0.09:5.515),(1:0.09:9.612),(2:0.3:8.252),(2:0.3:13.69),(2:0.3:9.945),(3:1:14.95),(3:1:14.556),(3:1:13.024),(4:5:24.368),(4:5:21.208),(4:5:20.068),(5:20:37.933),(5:20:34.782),(5:20:33.346),(6:90:63.773),(6:90:62.917),(6:90:62.072)"
9148971,CCTE_Simmons_AUR_TPO_dn,59-40-5,DTXSID8042424,Sulfaquinoxaline,percent_activity,Thyroid Hormone Generation,0.498,0.0596,uM,75.878,percent_activity,Active,"(1:0.09:19.464),(1:0.09:20.733),(1:0.09:18.138),(2:0.3:36.672),(2:0.3:36.143),(2:0.3:35.792),(3:1:44.821),(3:1:45.631),(3:1:45.941),(4:5:54.704),(4:5:56.881),(4:5:56.88),(5:20:61.708),(5:20:62.026),(5:20:61.036),(6:90:71.37),(6:90:73.818),(6:90:73.079)"
9149058,CCTE_Simmons_AUR_TPO_dn,35400-43-2,DTXSID8032675,Sulprofos,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.09:-1.134),(1:0.09:-2.477),(1:0.09:-1.837),(2:0.3:-3.93),(2:0.3:-4.166),(2:0.3:-5.215),(3:1:-5.354),(3:1:-3.378),(3:1:-3.33),(4:5:-1.876),(4:5:-3.206),(4:5:-2.644),(5:20:2.619),(5:20:1.532),(5:20:4.544),(6:90:16.95),(6:90:14.842),(6:90:18.217)"
9149209,CCTE_Simmons_AUR_TPO_dn,341031-54-7,DTXSID4046492,Sunitinib malate,percent_activity,Thyroid Hormone Generation,5.91,0.871,uM,55.517,percent_activity,Active,"(1:0.09:9.463),(1:0.09:20.523),(1:0.09:19.364),(2:0.3:9.502),(2:0.3:20.124),(2:0.3:21.785),(3:1:24.457),(3:1:21.906),(3:1:12.332),(4:5:9.169),(4:5:19.725),(4:5:32.053),(5:20:14.815),(5:20:29.813),(5:20:27.631),(6:90:38.78),(6:90:52.198),(6:90:51.875)"
9148642,CCTE_Simmons_AUR_TPO_dn,87-90-1,DTXSID2026523,Symclosene,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:2.373),(1:0.005:3.095),(1:0.005:5.359),(2:0.02:0.233),(2:0.02:2.701),(2:0.02:3.392),(3:0.09:-0.346),(3:0.09:0.93),(3:0.09:-1.787),(4:0.3:0.173),(4:0.3:0.868),(4:0.3:-0.46),(5:1:4.162),(5:1:3.581),(5:1:7.188),(6:5:13.558),(6:5:14.789),(6:5:15.798),(7:20:22.676),(7:20:23.095),(7:20:16.814),(8:90:40.512),(8:90:37.065),(8:90:33.614)"
